raceId,circuitId,count,mean,std,min,25%,50%,75%,max,year
857,68,1186.0,93231.47723440135,6071.983395982294,87249.0,90190.75,92004.0,94041.25,191592.0,2011
876,68,1368.0,92968.06944444444,4147.77767489802,88203.0,90850.0,92378.0,93797.25,151343.0,2012
896,68,1201.0,92783.9950041632,5174.935174148724,87679.0,90338.0,91828.0,93208.0,162390.0,2013
