raceId,circuitId,count,mean,std,min,25%,50%,75%,max,year
193,25,1289.0,92765.50349107836,4896.566018811492,88179.0,90373.0,91562.0,93490.0,148830.0,1998
209,25,1058.0,95692.04253308129,15490.17291717125,87981.0,90084.5,91198.0,92796.25,198402.0,1997
226,25,1116.0,98446.64605734767,30808.511378088442,89413.0,91903.0,93116.5,95481.75,941618.0,1996
