raceId,circuitId,count,mean,std,min,25%,50%,75%,max,year
1042,75,1288.0,83516.84860248448,4546.807581048618,78750.0,81712.75,82595.0,83707.0,120063.0,2020
1054,75,1244.0,87315.56591639871,12159.189967502127,79849.0,82585.5,83425.5,84663.0,142886.0,2021
